timestamp,cluster_node_list,cpu_usage_percentage,node_status,cpu_reserve,mem_usage_percentage,mem_reserve,Power,Energy
2024/07/22 07:43:23,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 9.62, 'cillium2': 0.94}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0}","{'cillium1': 8.72, 'cillium2': 2.73}","{'cillium1': 0.15, 'cillium2': 0}",90,80.9
2024/07/22 07:43:39,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 9.55, 'cillium2': 0.94}","{'cillium4': False, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0}","{'cillium1': 8.72, 'cillium2': 2.73, 'cillium4': 2.35}","{'cillium1': 0.15, 'cillium2': 0}",110,80.9
2024/07/22 07:43:55,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 9.46, 'cillium2': 0.87, 'cillium4': 42.85}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0, 'cillium4': 0}","{'cillium1': 8.13, 'cillium2': 2.72, 'cillium4': 2.37}","{'cillium1': 0.15, 'cillium2': 0, 'cillium4': 0}",120,80.9
2024/07/22 07:44:10,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 7.77, 'cillium2': 2.95, 'cillium4': 19.34}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 8.0, 'cillium2': 4.22, 'cillium4': 4.89}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",120,80.9
2024/07/22 07:44:25,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 6.86, 'cillium2': 5.57, 'cillium4': 5.81}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 8.03, 'cillium2': 5.23, 'cillium4': 6.76}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:44:41,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 6.1, 'cillium2': 8.09, 'cillium4': 9.63}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.91, 'cillium2': 5.11, 'cillium4': 3.88}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",120,80.9
2024/07/22 07:44:56,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.37, 'cillium2': 8.41, 'cillium4': 11.71}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.91, 'cillium2': 5.06, 'cillium4': 4.94}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:45:12,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.49, 'cillium2': 8.37, 'cillium4': 11.75}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.82, 'cillium2': 5.0, 'cillium4': 4.16}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:45:27,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.9, 'cillium2': 8.41, 'cillium4': 11.76}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.8, 'cillium2': 4.83, 'cillium4': 4.42}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",120,80.9
2024/07/22 07:45:43,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 6.0, 'cillium2': 8.41, 'cillium4': 11.71}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.79, 'cillium2': 5.93, 'cillium4': 6.34}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",120,80.9
2024/07/22 07:45:58,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.86, 'cillium2': 8.39, 'cillium4': 11.74}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.78, 'cillium2': 4.17, 'cillium4': 4.42}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",120,80.9
2024/07/22 07:46:14,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.42, 'cillium2': 8.32, 'cillium4': 11.76}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.78, 'cillium2': 3.9, 'cillium4': 4.94}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:46:29,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.41, 'cillium2': 8.36, 'cillium4': 11.75}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.78, 'cillium2': 4.4, 'cillium4': 5.57}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:46:45,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.41, 'cillium2': 8.4, 'cillium4': 11.75}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.77, 'cillium2': 5.68, 'cillium4': 4.42}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:47:00,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.34, 'cillium2': 8.41, 'cillium4': 11.72}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.78, 'cillium2': 5.1, 'cillium4': 4.64}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",120,80.9
2024/07/22 07:47:16,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.5, 'cillium2': 8.36, 'cillium4': 11.74}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.76, 'cillium2': 4.72, 'cillium4': 4.7}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:47:31,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.74, 'cillium2': 8.34, 'cillium4': 11.75}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.76, 'cillium2': 4.4, 'cillium4': 5.06}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:47:47,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.72, 'cillium2': 8.36, 'cillium4': 11.78}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.69, 'cillium2': 4.24, 'cillium4': 5.53}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",110,80.9
2024/07/22 07:48:02,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 5.59, 'cillium2': 8.41, 'cillium4': 13.31}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.2, 'cillium2': 0.2, 'cillium4': 0.3}","{'cillium1': 7.69, 'cillium2': 5.13, 'cillium4': 6.27}","{'cillium1': 0.15, 'cillium2': 2.15, 'cillium4': 3.22}",130,80.9
2024/07/22 07:48:18,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 9.84, 'cillium2': 11.48, 'cillium4': 17.19}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.5, 'cillium4': 0.6}","{'cillium1': 11.62, 'cillium2': 6.58, 'cillium4': 9.67}","{'cillium1': 4.44, 'cillium2': 5.37, 'cillium4': 6.44}",130,80.9
2024/07/22 07:48:33,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 14.43, 'cillium2': 15.27, 'cillium4': 19.68}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.5, 'cillium4': 0.6}","{'cillium1': 9.81, 'cillium2': 8.29, 'cillium4': 5.72}","{'cillium1': 4.44, 'cillium2': 5.37, 'cillium4': 6.44}",130,81.0
2024/07/22 07:48:49,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.22, 'cillium2': 15.36, 'cillium4': 18.13}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 11.33, 'cillium2': 5.38, 'cillium4': 4.43}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:49:04,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.25, 'cillium2': 12.81, 'cillium4': 14.19}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 10.72, 'cillium2': 4.91, 'cillium4': 4.53}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:49:20,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.27, 'cillium2': 12.1, 'cillium4': 11.76}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 11.96, 'cillium2': 4.19, 'cillium4': 4.8}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:49:35,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.3, 'cillium2': 12.08, 'cillium4': 11.78}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 11.05, 'cillium2': 4.55, 'cillium4': 5.5}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:49:51,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.3, 'cillium2': 12.09, 'cillium4': 11.83}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 12.04, 'cillium2': 4.14, 'cillium4': 5.69}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:50:06,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.04, 'cillium2': 12.07, 'cillium4': 11.74}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 10.05, 'cillium2': 4.57, 'cillium4': 6.03}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:50:21,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.23, 'cillium2': 12.12, 'cillium4': 11.76}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 9.85, 'cillium2': 6.22, 'cillium4': 4.64}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:50:37,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.2, 'cillium2': 12.15, 'cillium4': 11.72}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 11.23, 'cillium2': 5.07, 'cillium4': 4.93}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",120,81.0
2024/07/22 07:50:52,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.44, 'cillium2': 12.14, 'cillium4': 11.76}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 10.13, 'cillium2': 4.9, 'cillium4': 5.52}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:51:08,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.38, 'cillium2': 12.06, 'cillium4': 11.72}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 11.3, 'cillium2': 5.88, 'cillium4': 4.25}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",140,81.0
2024/07/22 07:51:23,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.51, 'cillium2': 12.06, 'cillium4': 11.77}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 11.47, 'cillium2': 6.51, 'cillium4': 6.04}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",130,81.0
2024/07/22 07:51:39,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.53, 'cillium2': 12.02, 'cillium4': 11.73}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 10.11, 'cillium2': 5.46, 'cillium4': 4.69}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",120,81.0
2024/07/22 07:51:54,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 19.45, 'cillium2': 12.1, 'cillium4': 11.75}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.6, 'cillium2': 0.3, 'cillium4': 0.3}","{'cillium1': 11.35, 'cillium2': 5.13, 'cillium4': 4.72}","{'cillium1': 4.44, 'cillium2': 3.22, 'cillium4': 3.22}",150,81.0
2024/07/22 07:52:10,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 23.04, 'cillium2': 17.77, 'cillium4': 14.53}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.9, 'cillium2': 0.9, 'cillium4': 0.9}","{'cillium1': 15.48, 'cillium2': 11.07, 'cillium4': 10.51}","{'cillium1': 7.66, 'cillium2': 9.66, 'cillium4': 9.66}",150,81.0
2024/07/22 07:52:25,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 26.39, 'cillium2': 25.38, 'cillium4': 22.18}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.9, 'cillium2': 0.9, 'cillium4': 0.9}","{'cillium1': 12.51, 'cillium2': 10.73, 'cillium4': 9.44}","{'cillium1': 7.66, 'cillium2': 9.66, 'cillium4': 9.66}",140,81.0
2024/07/22 07:52:41,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 27.13, 'cillium2': 30.3, 'cillium4': 28.67}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 11.28, 'cillium2': 7.34, 'cillium4': 6.69}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:52:56,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 22.59, 'cillium2': 28.38, 'cillium4': 29.62}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 10.06, 'cillium2': 9.43, 'cillium4': 7.69}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:53:12,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 17.78, 'cillium2': 24.55, 'cillium4': 25.82}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 11.03, 'cillium2': 7.9, 'cillium4': 9.13}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:53:27,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.98, 'cillium2': 23.29, 'cillium4': 23.21}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 11.06, 'cillium2': 6.14, 'cillium4': 8.5}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",140,81.0
2024/07/22 07:53:43,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.76, 'cillium2': 23.29, 'cillium4': 23.16}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 11.05, 'cillium2': 7.13, 'cillium4': 8.4}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:53:58,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.97, 'cillium2': 23.31, 'cillium4': 23.05}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 10.85, 'cillium2': 5.85, 'cillium4': 6.96}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:54:14,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.94, 'cillium2': 23.35, 'cillium4': 23.16}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 9.83, 'cillium2': 7.71, 'cillium4': 8.12}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:54:29,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.94, 'cillium2': 23.34, 'cillium4': 23.18}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 11.01, 'cillium2': 7.24, 'cillium4': 7.59}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:54:45,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 16.01, 'cillium2': 23.39, 'cillium4': 23.16}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 10.21, 'cillium2': 7.85, 'cillium4': 6.25}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:55:00,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.87, 'cillium2': 23.42, 'cillium4': 23.11}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 10.88, 'cillium2': 7.93, 'cillium4': 6.17}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",140,81.0
2024/07/22 07:55:16,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.87, 'cillium2': 23.36, 'cillium4': 23.14}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 10.46, 'cillium2': 7.0, 'cillium4': 8.84}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:55:31,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 16.11, 'cillium2': 23.37, 'cillium4': 23.14}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 11.29, 'cillium2': 6.98, 'cillium4': 8.51}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:55:47,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 16.15, 'cillium2': 23.33, 'cillium4': 23.13}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 11.3, 'cillium2': 6.92, 'cillium4': 6.62}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",130,81.0
2024/07/22 07:56:02,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 15.93, 'cillium2': 23.36, 'cillium4': 26.24}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 0.5, 'cillium2': 0.6, 'cillium4': 0.6}","{'cillium1': 9.67, 'cillium2': 9.86, 'cillium4': 14.52}","{'cillium1': 3.37, 'cillium2': 6.44, 'cillium4': 6.44}",170,81.0
2024/07/22 07:56:18,"['cillium4', 'cillium1', 'cillium2', 'cillium3']","{'cillium1': 22.74, 'cillium2': 28.93, 'cillium4': 35.12}","{'cillium4': True, 'cillium1': True, 'cillium2': True, 'cillium3': False}","{'cillium1': 1.2, 'cillium2': 1.2, 'cillium4': 1.3}","{'cillium1': 17.17, 'cillium2': 11.34, 'cillium4': 15.26}","{'cillium1': 10.88, 'cillium2': 12.88, 'cillium4': 13.96}",170,81.0
